kappa,beta_1,branch,omega_cusp,F_cusp,y_cusp,alpha,beta
0.260000,1.210000,1,1.331144,7.534412e-01,8.833554e-01,-1.202468e+00,6.942440e-01
0.260000,1.306667,1,1.331144,7.250362e-01,8.180051e-01,-1.202468e+00,6.942440e-01
0.260000,1.403333,1,1.331144,6.996191e-01,7.616580e-01,-1.202468e+00,6.942440e-01
0.260000,1.500000,1,1.331144,6.767004e-01,7.125733e-01,-1.202468e+00,6.942440e-01
0.260000,0.050000,2,1.406077,5.313574e-01,5.855585e+00,-3.293767e-01,1.901657e-01
0.260000,0.146667,2,1.406077,3.102459e-01,1.996222e+00,-3.293767e-01,1.901657e-01
0.260000,0.243333,2,1.406077,2.408635e-01,1.203202e+00,-3.293767e-01,1.901657e-01
0.260000,0.340000,2,1.406077,2.037663e-01,8.611155e-01,-3.293767e-01,1.901657e-01
0.260000,0.436667,2,1.406077,1.798029e-01,6.704869e-01,-3.293767e-01,1.901657e-01
0.260000,0.533333,2,1.406077,1.626943e-01,5.489611e-01,-3.293767e-01,1.901657e-01
0.260000,0.630000,2,1.406077,1.496930e-01,4.647290e-01,-3.293767e-01,1.901657e-01
0.260000,0.726667,2,1.406077,1.393812e-01,4.029073e-01,-3.293767e-01,1.901657e-01
0.260000,0.823333,2,1.406077,1.309435e-01,3.556024e-01,-3.293767e-01,1.901657e-01
0.260000,0.920000,2,1.406077,1.238733e-01,3.182383e-01,-3.293767e-01,1.901657e-01
0.260000,1.016667,2,1.406077,1.178372e-01,2.879796e-01,-3.293767e-01,1.901657e-01
0.260000,1.113333,2,1.406077,1.126054e-01,2.629754e-01,-3.293767e-01,1.901657e-01
0.260000,1.210000,2,1.406077,1.080138e-01,2.419663e-01,-3.293767e-01,1.901657e-01
0.260000,1.306667,2,1.406077,1.039416e-01,2.240658e-01,-3.293767e-01,1.901657e-01
0.260000,1.403333,2,1.406077,1.002978e-01,2.086313e-01,-3.293767e-01,1.901657e-01
0.260000,1.500000,2,1.406077,9.701214e-02,1.951862e-01,-3.293767e-01,1.901657e-01
0.270000,0.050000,0,1.105772,5.417740e-02,1.277981e+00,-7.188645e-02,4.150367e-02
0.270000,0.146667,0,1.105772,3.163279e-02,4.356755e-01,-7.188645e-02,4.150367e-02
0.270000,0.243333,0,1.105772,2.455853e-02,2.625989e-01,-7.188645e-02,4.150367e-02
0.270000,0.340000,0,1.105772,2.077608e-02,1.879384e-01,-7.188645e-02,4.150367e-02
0.270000,0.436667,0,1.105772,1.833277e-02,1.463337e-01,-7.188645e-02,4.150367e-02
0.270000,0.533333,0,1.105772,1.658837e-02,1.198108e-01,-7.188645e-02,4.150367e-02
0.270000,0.630000,0,1.105772,1.526275e-02,1.014271e-01,-7.188645e-02,4.150367e-02
0.270000,0.726667,0,1.105772,1.421136e-02,8.793450e-02,-7.188645e-02,4.150367e-02
0.270000,0.823333,0,1.105772,1.335105e-02,7.761021e-02,-7.188645e-02,4.150367e-02
0.270000,0.920000,0,1.105772,1.263017e-02,6.945551e-02,-7.188645e-02,4.150367e-02
0.270000,1.016667,0,1.105772,1.201473e-02,6.285154e-02,-7.188645e-02,4.150367e-02
0.270000,1.113333,0,1.105772,1.148129e-02,5.739437e-02,-7.188645e-02,4.150367e-02
0.270000,1.210000,0,1.105772,1.101312e-02,5.280915e-02,-7.188645e-02,4.150367e-02
0.270000,1.306667,0,1.105772,1.059792e-02,4.890235e-02,-7.188645e-02,4.150367e-02
0.270000,1.403333,0,1.105772,1.022640e-02,4.553378e-02,-7.188645e-02,4.150367e-02
0.270000,1.500000,0,1.105772,9.891395e-03,4.259938e-02,-7.188645e-02,4.150367e-02
0.270000,0.050000,1,1.334299,3.944610e+00,2.228344e+01,-1.253443e+00,7.236749e-01
0.270000,0.146667,1,1.334299,2.303156e+00,7.596626e+00,-1.253443e+00,7.236749e-01
0.270000,0.243333,1,1.334299,1.788086e+00,4.578789e+00,-1.253443e+00,7.236749e-01
0.270000,0.340000,1,1.334299,1.512689e+00,3.276976e+00,-1.253443e+00,7.236749e-01
0.270000,0.436667,1,1.334299,1.334793e+00,2.551539e+00,-1.253443e+00,7.236749e-01
0.270000,0.533333,1,1.334299,1.207785e+00,2.089072e+00,-1.253443e+00,7.236749e-01
0.270000,0.630000,1,1.334299,1.111268e+00,1.768527e+00,-1.253443e+00,7.236749e-01
0.270000,0.726667,1,1.334299,1.034717e+00,1.533264e+00,-1.253443e+00,7.236749e-01
0.270000,0.823333,1,1.334299,9.720783e-01,1.353245e+00,-1.253443e+00,7.236749e-01
0.270000,0.920000,1,1.334299,9.195920e-01,1.211056e+00,-1.253443e+00,7.236749e-01
0.270000,1.016667,1,1.334299,8.747819e-01,1.095907e+00,-1.253443e+00,7.236749e-01
0.270000,1.113333,1,1.334299,8.359427e-01,1.000753e+00,-1.253443e+00,7.236749e-01
0.270000,1.210000,1,1.334299,8.018561e-01,9.208032e-01,-1.253443e+00,7.236749e-01
0.270000,1.306667,1,1.334299,7.716257e-01,8.526826e-01,-1.253443e+00,7.236749e-01
0.270000,1.403333,1,1.334299,7.445754e-01,7.939467e-01,-1.253443e+00,7.236749e-01
0.270000,1.500000,1,1.334299,7.201840e-01,7.427813e-01,-1.253443e+00,7.236749e-01
0.270000,0.050000,2,1.412687,5.214327e-01,5.782443e+00,-3.252624e-01,1.877903e-01
0.270000,0.146667,2,1.412687,3.044511e-01,1.971287e+00,-3.252624e-01,1.877903e-01
0.270000,0.243333,2,1.412687,2.363646e-01,1.188173e+00,-3.252624e-01,1.877903e-01
0.270000,0.340000,2,1.412687,1.999603e-01,8.503593e-01,-3.252624e-01,1.877903e-01
0.270000,0.436667,2,1.412687,1.764446e-01,6.621118e-01,-3.252624e-01,1.877903e-01
0.270000,0.533333,2,1.412687,1.596555e-01,5.421040e-01,-3.252624e-01,1.877903e-01
0.270000,0.630000,2,1.412687,1.468970e-01,4.589241e-01,-3.252624e-01,1.877903e-01
0.270000,0.726667,2,1.412687,1.367778e-01,3.978745e-01,-3.252624e-01,1.877903e-01
0.270000,0.823333,2,1.412687,1.284977e-01,3.511605e-01,-3.252624e-01,1.877903e-01
0.270000,0.920000,2,1.412687,1.215596e-01,3.142632e-01,-3.252624e-01,1.877903e-01
0.270000,1.016667,2,1.412687,1.156362e-01,2.843825e-01,-3.252624e-01,1.877903e-01
0.270000,1.113333,2,1.412687,1.105021e-01,2.596906e-01,-3.252624e-01,1.877903e-01
0.270000,1.210000,2,1.412687,1.059963e-01,2.389439e-01,-3.252624e-01,1.877903e-01
0.270000,1.306667,2,1.412687,1.020002e-01,2.212670e-01,-3.252624e-01,1.877903e-01
0.270000,1.403333,2,1.412687,9.842442e-02,2.060253e-01,-3.252624e-01,1.877903e-01
0.270000,1.500000,2,1.412687,9.520015e-02,1.927481e-01,-3.252624e-01,1.877903e-01
0.280000,0.050000,0,1.107246,5.514799e-02,1.293200e+00,-7.274248e-02,4.199790e-02
0.280000,0.146667,0,1.107246,3.219949e-02,4.408635e-01,-7.274248e-02,4.199790e-02
0.280000,0.243333,0,1.107246,2.499850e-02,2.657260e-01,-7.274248e-02,4.199790e-02
0.280000,0.340000,0,1.107246,2.114829e-02,1.901764e-01,-7.274248e-02,4.199790e-02
0.280000,0.436667,0,1.107246,1.866120e-02,1.480763e-01,-7.274248e-02,4.199790e-02
0.280000,0.533333,0,1.107246,1.688555e-02,1.212375e-01,-7.274248e-02,4.199790e-02
0.280000,0.630000,0,1.107246,1.553619e-02,1.026349e-01,-7.274248e-02,4.199790e-02
0.280000,0.726667,0,1.107246,1.446595e-02,8.898163e-02,-7.274248e-02,4.199790e-02
0.280000,0.823333,0,1.107246,1.359023e-02,7.853439e-02,-7.274248e-02,4.199790e-02
0.280000,0.920000,0,1.107246,1.285644e-02,7.028259e-02,-7.274248e-02,4.199790e-02
0.280000,1.016667,0,1.107246,1.222997e-02,6.359998e-02,-7.274248e-02,4.199790e-02
0.280000,1.113333,0,1.107246,1.168697e-02,5.807783e-02,-7.274248e-02,4.199790e-02
0.280000,1.210000,0,1.107246,1.121042e-02,5.343800e-02,-7.274248e-02,4.199790e-02
0.280000,1.306667,0,1.107246,1.078778e-02,4.948468e-02,-7.274248e-02,4.199790e-02
0.280000,1.403333,0,1.107246,1.040961e-02,4.607600e-02,-7.274248e-02,4.199790e-02
0.280000,1.500000,0,1.107246,1.006860e-02,4.310665e-02,-7.274248e-02,4.199790e-02
0.280000,0.050000,1,1.337482,4.194101e+00,2.321339e+01,-1.305753e+00,7.538766e-01
0.280000,0.146667,1,1.337482,2.448828e+00,7.913654e+00,-1.305753e+00,7.538766e-01
0.280000,0.243333,1,1.337482,1.901179e+00,4.769874e+00,-1.305753e+00,7.538766e-01
0.280000,0.340000,1,1.337482,1.608364e+00,3.413733e+00,-1.305753e+00,7.538766e-01
0.280000,0.436667,1,1.337482,1.419217e+00,2.658021e+00,-1.305753e+00,7.538766e-01
0.280000,0.533333,1,1.337482,1.284176e+00,2.176255e+00,-1.305753e+00,7.538766e-01
0.280000,0.630000,1,1.337482,1.181554e+00,1.842332e+00,-1.305753e+00,7.538766e-01
0.280000,0.726667,1,1.337482,1.100161e+00,1.597251e+00,-1.305753e+00,7.538766e-01
0.280000,0.823333,1,1.337482,1.033561e+00,1.409720e+00,-1.305753e+00,7.538766e-01
0.280000,0.920000,1,1.337482,9.777549e-01,1.261597e+00,-1.305753e+00,7.538766e-01
0.280000,1.016667,1,1.337482,9.301107e-01,1.141642e+00,-1.305753e+00,7.538766e-01
0.280000,1.113333,1,1.337482,8.888149e-01,1.042517e+00,-1.305753e+00,7.538766e-01
0.280000,1.210000,1,1.337482,8.525723e-01,9.592308e-01,-1.305753e+00,7.538766e-01
0.280000,1.306667,1,1.337482,8.204300e-01,8.882673e-01,-1.305753e+00,7.538766e-01
0.280000,1.403333,1,1.337482,7.916687e-01,8.270803e-01,-1.305753e+00,7.538766e-01
0.280000,1.500000,1,1.337482,7.657346e-01,7.737795e-01,-1.305753e+00,7.538766e-01
0.280000,0.050000,2,1.419281,5.122810e-01,5.714584e+00,-3.214454e-01,1.855866e-01
0.280000,0.146667,2,1.419281,2.991076e-01,1.948154e+00,-3.214454e-01,1.855866e-01
0.280000,0.243333,2,1.419281,2.322161e-01,1.174230e+00,-3.214454e-01,1.855866e-01
0.280000,0.340000,2,1.419281,1.964508e-01,8.403800e-01,-3.214454e-01,1.855866e-01
0.280000,0.436667,2,1.419281,1.733477e-01,6.543417e-01,-3.214454e-01,1.855866e-01
0.280000,0.533333,2,1.419281,1.568534e-01,5.357423e-01,-3.214454e-01,1.855866e-01
0.280000,0.630000,2,1.419281,1.443188e-01,4.535384e-01,-3.214454e-01,1.855866e-01
0.280000,0.726667,2,1.419281,1.343772e-01,3.932053e-01,-3.214454e-01,1.855866e-01
0.280000,0.823333,2,1.419281,1.262424e-01,3.470395e-01,-3.214454e-01,1.855866e-01
0.280000,0.920000,2,1.419281,1.194261e-01,3.105752e-01,-3.214454e-01,1.855866e-01
0.280000,1.016667,2,1.419281,1.136067e-01,2.810451e-01,-3.214454e-01,1.855866e-01
0.280000,1.113333,2,1.419281,1.085627e-01,2.566430e-01,-3.214454e-01,1.855866e-01
0.280000,1.210000,2,1.419281,1.041359e-01,2.361398e-01,-3.214454e-01,1.855866e-01
0.280000,1.306667,2,1.419281,1.002099e-01,2.186703e-01,-3.214454e-01,1.855866e-01
0.280000,1.403333,2,1.419281,9.669696e-02,2.036075e-01,-3.214454e-01,1.855866e-01
0.280000,1.500000,2,1.419281,9.352928e-02,1.904861e-01,-3.214454e-01,1.855866e-01
0.290000,0.050000,0,1.108657,5.611746e-02,1.308311e+00,-7.359251e-02,4.248867e-02
0.290000,0.146667,0,1.108657,3.276554e-02,4.460152e-01,-7.359251e-02,4.248867e-02
0.290000,0.243333,0,1.108657,2.543796e-02,2.688311e-01,-7.359251e-02,4.248867e-02
0.290000,0.340000,0,1.108657,2.152006e-02,1.923987e-01,-7.359251e-02,4.248867e-02
0.290000,0.436667,0,1.108657,1.898926e-02,1.498066e-01,-7.359251e-02,4.248867e-02
0.290000,0.533333,0,1.108657,1.718239e-02,1.226542e-01,-7.359251e-02,4.248867e-02
0.290000,0.630000,0,1.108657,1.580930e-02,1.038342e-01,-7.359251e-02,4.248867e-02
0.290000,0.726667,0,1.108657,1.472026e-02,9.002142e-02,-7.359251e-02,4.248867e-02
0.290000,0.823333,0,1.108657,1.382914e-02,7.945210e-02,-7.359251e-02,4.248867e-02
0.290000,0.920000,0,1.108657,1.308245e-02,7.110388e-02,-7.359251e-02,4.248867e-02
0.290000,1.016667,0,1.108657,1.244497e-02,6.434318e-02,-7.359251e-02,4.248867e-02
0.290000,1.113333,0,1.108657,1.189242e-02,5.875650e-02,-7.359251e-02,4.248867e-02
0.290000,1.210000,0,1.108657,1.140750e-02,5.406245e-02,-7.359251e-02,4.248867e-02
0.290000,1.306667,0,1.108657,1.097743e-02,5.006293e-02,-7.359251e-02,4.248867e-02
0.290000,1.403333,0,1.108657,1.059260e-02,4.661442e-02,-7.359251e-02,4.248867e-02
0.290000,1.500000,0,1.108657,1.024560e-02,4.361038e-02,-7.359251e-02,4.248867e-02
0.290000,0.050000,1,1.340690,4.455272e+00,2.416734e+01,-1.359413e+00,7.848566e-01
0.290000,0.146667,1,1.340690,2.601318e+00,8.238866e+00,-1.359413e+00,7.848566e-01
0.290000,0.243333,1,1.340690,2.019568e+00,4.965892e+00,-1.359413e+00,7.848566e-01
0.290000,0.340000,1,1.340690,1.708519e+00,3.554020e+00,-1.359413e+00,7.848566e-01
0.290000,0.436667,1,1.340690,1.507593e+00,2.767253e+00,-1.359413e+00,7.848566e-01
0.290000,0.533333,1,1.340690,1.364143e+00,2.265688e+00,-1.359413e+00,7.848566e-01
0.290000,0.630000,1,1.340690,1.255131e+00,1.918043e+00,-1.359413e+00,7.848566e-01
0.290000,0.726667,1,1.340690,1.168669e+00,1.662890e+00,-1.359413e+00,7.848566e-01
0.290000,0.823333,1,1.340690,1.097922e+00,1.467652e+00,-1.359413e+00,7.848566e-01
0.290000,0.920000,1,1.340690,1.038641e+00,1.313442e+00,-1.359413e+00,7.848566e-01
0.290000,1.016667,1,1.340690,9.880295e-01,1.188558e+00,-1.359413e+00,7.848566e-01
0.290000,1.113333,1,1.340690,9.441621e-01,1.085360e+00,-1.359413e+00,7.848566e-01
0.290000,1.210000,1,1.340690,9.056628e-01,9.986504e-01,-1.359413e+00,7.848566e-01
0.290000,1.306667,1,1.340690,8.715189e-01,9.247706e-01,-1.359413e+00,7.848566e-01
0.290000,1.403333,1,1.340690,8.409666e-01,8.610691e-01,-1.359413e+00,7.848566e-01
0.290000,1.500000,1,1.340690,8.134176e-01,8.055780e-01,-1.359413e+00,7.848566e-01
0.290000,0.050000,2,1.425857,5.038230e-01,5.651510e+00,-3.178975e-01,1.835381e-01
0.290000,0.146667,2,1.425857,2.941693e-01,1.926651e+00,-3.178975e-01,1.835381e-01
0.290000,0.243333,2,1.425857,2.283822e-01,1.161269e+00,-3.178975e-01,1.835381e-01
0.290000,0.340000,2,1.425857,1.932073e-01,8.311045e-01,-3.178975e-01,1.835381e-01
0.290000,0.436667,2,1.425857,1.704857e-01,6.471195e-01,-3.178975e-01,1.835381e-01
0.290000,0.533333,2,1.425857,1.542637e-01,5.298291e-01,-3.178975e-01,1.835381e-01
0.290000,0.630000,2,1.425857,1.419361e-01,4.485326e-01,-3.178975e-01,1.835381e-01
0.290000,0.726667,2,1.425857,1.321586e-01,3.888654e-01,-3.178975e-01,1.835381e-01
0.290000,0.823333,2,1.425857,1.241581e-01,3.432091e-01,-3.178975e-01,1.835381e-01
0.290000,0.920000,2,1.425857,1.174543e-01,3.071473e-01,-3.178975e-01,1.835381e-01
0.290000,1.016667,2,1.425857,1.117310e-01,2.779431e-01,-3.178975e-01,1.835381e-01
0.290000,1.113333,2,1.425857,1.067703e-01,2.538103e-01,-3.178975e-01,1.835381e-01
0.290000,1.210000,2,1.425857,1.024166e-01,2.335335e-01,-3.178975e-01,1.835381e-01
0.290000,1.306667,2,1.425857,9.855544e-02,2.162568e-01,-3.178975e-01,1.835381e-01
0.290000,1.403333,2,1.425857,9.510045e-02,2.013602e-01,-3.178975e-01,1.835381e-01
0.290000,1.500000,2,1.425857,9.198508e-02,1.883837e-01,-3.178975e-01,1.835381e-01
0.300000,0.050000,0,1.110009,5.708453e-02,1.323299e+00,-7.443559e-02,4.297541e-02
0.300000,0.146667,0,1.110009,3.333019e-02,4.511248e-01,-7.443559e-02,4.297541e-02
0.300000,0.243333,0,1.110009,2.587633e-02,2.719108e-01,-7.443559e-02,4.297541e-02
0.300000,0.340000,0,1.110009,2.189092e-02,1.946028e-01,-7.443559e-02,4.297541e-02
0.300000,0.436667,0,1.110009,1.931650e-02,1.515228e-01,-7.443559e-02,4.297541e-02
0.300000,0.533333,0,1.110009,1.747850e-02,1.240593e-01,-7.443559e-02,4.297541e-02
0.300000,0.630000,0,1.110009,1.608175e-02,1.050238e-01,-7.443559e-02,4.297541e-02
0.300000,0.726667,0,1.110009,1.497393e-02,9.105270e-02,-7.443559e-02,4.297541e-02
0.300000,0.823333,0,1.110009,1.406746e-02,8.036231e-02,-7.443559e-02,4.297541e-02
0.300000,0.920000,0,1.110009,1.330790e-02,7.191844e-02,-7.443559e-02,4.297541e-02
0.300000,1.016667,0,1.110009,1.265943e-02,6.508029e-02,-7.443559e-02,4.297541e-02
0.300000,1.113333,0,1.110009,1.209737e-02,5.942961e-02,-7.443559e-02,4.297541e-02
0.300000,1.210000,0,1.110009,1.160408e-02,5.468179e-02,-7.443559e-02,4.297541e-02
0.300000,1.306667,0,1.110009,1.116660e-02,5.063645e-02,-7.443559e-02,4.297541e-02
0.300000,1.403333,0,1.110009,1.077514e-02,4.714843e-02,-7.443559e-02,4.297541e-02
0.300000,1.500000,0,1.110009,1.042216e-02,4.410998e-02,-7.443559e-02,4.297541e-02
0.300000,0.050000,1,1.343919,4.728491e+00,2.514554e+01,-1.414436e+00,8.166251e-01
0.300000,0.146667,1,1.343919,2.760844e+00,8.572341e+00,-1.414436e+00,8.166251e-01
0.300000,0.243333,1,1.343919,2.143417e+00,5.166891e+00,-1.414436e+00,8.166251e-01
0.300000,0.340000,1,1.343919,1.813293e+00,3.697873e+00,-1.414436e+00,8.166251e-01
0.300000,0.436667,1,1.343919,1.600046e+00,2.879260e+00,-1.414436e+00,8.166251e-01
0.300000,0.533333,1,1.343919,1.447799e+00,2.357394e+00,-1.414436e+00,8.166251e-01
0.300000,0.630000,1,1.343919,1.332101e+00,1.995677e+00,-1.414436e+00,8.166251e-01
0.300000,0.726667,1,1.343919,1.240338e+00,1.730197e+00,-1.414436e+00,8.166251e-01
0.300000,0.823333,1,1.343919,1.165252e+00,1.527057e+00,-1.414436e+00,8.166251e-01
0.300000,0.920000,1,1.343919,1.102335e+00,1.366605e+00,-1.414436e+00,8.166251e-01
0.300000,1.016667,1,1.343919,1.048620e+00,1.236666e+00,-1.414436e+00,8.166251e-01
0.300000,1.113333,1,1.343919,1.002063e+00,1.129290e+00,-1.414436e+00,8.166251e-01
0.300000,1.210000,1,1.343919,9.612024e-01,1.039072e+00,-1.414436e+00,8.166251e-01
0.300000,1.306667,1,1.343919,9.249647e-01,9.622016e-01,-1.414436e+00,8.166251e-01
0.300000,1.403333,1,1.343919,8.925388e-01,8.959217e-01,-1.414436e+00,8.166251e-01
0.300000,1.500000,1,1.343919,8.633003e-01,8.381845e-01,-1.414436e+00,8.166251e-01
0.300000,0.050000,2,1.432417,4.959910e-01,5.592788e+00,-3.145943e-01,1.816311e-01
0.300000,0.146667,2,1.432417,2.895963e-01,1.906632e+00,-3.145943e-01,1.816311e-01
0.300000,0.243333,2,1.432417,2.248319e-01,1.149203e+00,-3.145943e-01,1.816311e-01
0.300000,0.340000,2,1.432417,1.902039e-01,8.224688e-01,-3.145943e-01,1.816311e-01
0.300000,0.436667,2,1.432417,1.678355e-01,6.403956e-01,-3.145943e-01,1.816311e-01
0.300000,0.533333,2,1.432417,1.518656e-01,5.243239e-01,-3.145943e-01,1.816311e-01
0.300000,0.630000,2,1.432417,1.397296e-01,4.438721e-01,-3.145943e-01,1.816311e-01
0.300000,0.726667,2,1.432417,1.301042e-01,3.848249e-01,-3.145943e-01,1.816311e-01
0.300000,0.823333,2,1.432417,1.222281e-01,3.396430e-01,-3.145943e-01,1.816311e-01
0.300000,0.920000,2,1.432417,1.156285e-01,3.039559e-01,-3.145943e-01,1.816311e-01
0.300000,1.016667,2,1.432417,1.099941e-01,2.750552e-01,-3.145943e-01,1.816311e-01
0.300000,1.113333,2,1.432417,1.051105e-01,2.511731e-01,-3.145943e-01,1.816311e-01
0.300000,1.210000,2,1.432417,1.008245e-01,2.311069e-01,-3.145943e-01,1.816311e-01
0.300000,1.306667,2,1.432417,9.702337e-02,2.140098e-01,-3.145943e-01,1.816311e-01
0.300000,1.403333,2,1.432417,9.362209e-02,1.992680e-01,-3.145943e-01,1.816311e-01
0.300000,1.500000,2,1.432417,9.055515e-02,1.864263e-01,-3.145943e-01,1.816311e-01
